timestamp,worker,reqid,qname,qtype,respid,rcode,respflags,err,duration
2025/05/21 03:05:25,0,0,google.com.,A,0,NOERROR,qr rd ra,<nil>,391.246379ms
2025/05/21 03:05:25,0,0,googleusercontent.com.,A,0,NOERROR,qr rd ra,<nil>,83.468528ms
2025/05/21 03:05:25,0,0,facebook.com.,A,0,NOERROR,qr rd ra,<nil>,106.920544ms
2025/05/21 03:05:25,0,0,instagram.com.,A,0,NOERROR,qr rd ra,<nil>,93.41857ms
2025/05/21 03:05:25,0,0,wikipedia.org.,A,0,NOERROR,qr rd ra,<nil>,216.45593ms
2025/05/21 03:05:25,0,0,x.com.,A,0,NOERROR,qr rd ra,<nil>,144.427815ms
2025/05/21 03:05:26,0,0,amazon.com.,A,0,NOERROR,qr rd ra,<nil>,90.757659ms
2025/05/21 03:05:26,0,0,tiktok.com.,A,0,NOERROR,qr rd ra,<nil>,111.789129ms
2025/05/21 03:05:26,0,0,whatsapp.com.,A,0,NOERROR,qr rd ra,<nil>,80.834141ms
2025/05/21 03:05:26,0,0,yahoo.com.,A,0,NOERROR,qr rd ra,<nil>,87.795507ms
2025/05/21 03:05:26,0,0,google.com.,A,0,NOERROR,qr rd ra,<nil>,100.114883ms
2025/05/21 03:05:26,0,0,googleusercontent.com.,A,0,NOERROR,qr rd ra,<nil>,86.401129ms
2025/05/21 03:05:26,0,0,facebook.com.,A,0,NOERROR,qr rd ra,<nil>,87.172726ms
2025/05/21 03:05:26,0,0,instagram.com.,A,0,NOERROR,qr rd ra,<nil>,84.206506ms
2025/05/21 03:05:26,0,0,wikipedia.org.,A,0,NOERROR,qr rd ra,<nil>,84.009121ms
2025/05/21 03:05:26,0,0,x.com.,A,0,NOERROR,qr rd ra,<nil>,82.52055ms
2025/05/21 03:05:26,0,0,amazon.com.,A,0,NOERROR,qr rd ra,<nil>,81.311189ms
2025/05/21 03:05:27,0,0,tiktok.com.,A,0,NOERROR,qr rd ra,<nil>,82.331907ms
2025/05/21 03:05:27,0,0,whatsapp.com.,A,0,NOERROR,qr rd ra,<nil>,83.665698ms
2025/05/21 03:05:27,0,0,yahoo.com.,A,0,NOERROR,qr rd ra,<nil>,79.827627ms
2025/05/21 03:05:27,0,0,google.com.,A,0,NOERROR,qr rd ra,<nil>,81.500231ms
2025/05/21 03:05:27,0,0,googleusercontent.com.,A,0,NOERROR,qr rd ra,<nil>,79.892166ms
2025/05/21 03:05:27,0,0,facebook.com.,A,0,NOERROR,qr rd ra,<nil>,89.086166ms
2025/05/21 03:05:27,0,0,instagram.com.,A,0,NOERROR,qr rd ra,<nil>,77.970472ms
2025/05/21 03:05:27,0,0,wikipedia.org.,A,0,NOERROR,qr rd ra,<nil>,79.744819ms
2025/05/21 03:05:27,0,0,x.com.,A,0,NOERROR,qr rd ra,<nil>,89.388097ms
2025/05/21 03:05:27,0,0,amazon.com.,A,0,NOERROR,qr rd ra,<nil>,78.395841ms
2025/05/21 03:05:27,0,0,tiktok.com.,A,0,NOERROR,qr rd ra,<nil>,78.723082ms
2025/05/21 03:05:27,0,0,whatsapp.com.,A,0,NOERROR,qr rd ra,<nil>,77.937681ms
2025/05/21 03:05:28,0,0,yahoo.com.,A,0,NOERROR,qr rd ra,<nil>,90.643318ms
2025/05/21 03:05:28,0,0,google.com.,A,0,NOERROR,qr rd ra,<nil>,85.178132ms
2025/05/21 03:05:28,0,0,googleusercontent.com.,A,0,NOERROR,qr rd ra,<nil>,79.126565ms
2025/05/21 03:05:28,0,0,facebook.com.,A,0,NOERROR,qr rd ra,<nil>,78.379479ms
2025/05/21 03:05:28,0,0,instagram.com.,A,0,NOERROR,qr rd ra,<nil>,84.901528ms
2025/05/21 03:05:28,0,0,wikipedia.org.,A,0,NOERROR,qr rd ra,<nil>,83.103518ms
2025/05/21 03:05:28,0,0,x.com.,A,0,NOERROR,qr rd ra,<nil>,84.057191ms
2025/05/21 03:05:28,0,0,amazon.com.,A,0,NOERROR,qr rd ra,<nil>,95.800648ms
2025/05/21 03:05:28,0,0,tiktok.com.,A,0,NOERROR,qr rd ra,<nil>,80.885972ms
2025/05/21 03:05:28,0,0,whatsapp.com.,A,0,NOERROR,qr rd ra,<nil>,80.012671ms
2025/05/21 03:05:28,0,0,yahoo.com.,A,0,NOERROR,qr rd ra,<nil>,81.266303ms
2025/05/21 03:05:28,0,0,google.com.,A,0,NOERROR,qr rd ra,<nil>,112.357747ms
2025/05/21 03:05:29,0,0,googleusercontent.com.,A,0,NOERROR,qr rd ra,<nil>,93.55506ms
2025/05/21 03:05:29,0,0,facebook.com.,A,0,NOERROR,qr rd ra,<nil>,83.720244ms
2025/05/21 03:05:29,0,0,instagram.com.,A,0,NOERROR,qr rd ra,<nil>,79.766334ms
2025/05/21 03:05:29,0,0,wikipedia.org.,A,0,NOERROR,qr rd ra,<nil>,79.145071ms
2025/05/21 03:05:29,0,0,x.com.,A,0,NOERROR,qr rd ra,<nil>,79.831187ms
2025/05/21 03:05:29,0,0,amazon.com.,A,0,NOERROR,qr rd ra,<nil>,78.402943ms
2025/05/21 03:05:29,0,0,tiktok.com.,A,0,NOERROR,qr rd ra,<nil>,82.950672ms
2025/05/21 03:05:29,0,0,whatsapp.com.,A,0,NOERROR,qr rd ra,<nil>,81.604916ms
2025/05/21 03:05:29,0,0,yahoo.com.,A,0,NOERROR,qr rd ra,<nil>,86.716491ms
2025/05/21 03:05:29,0,0,google.com.,A,0,NOERROR,qr rd ra,<nil>,81.042758ms
2025/05/21 03:05:29,0,0,googleusercontent.com.,A,0,NOERROR,qr rd ra,<nil>,77.78346ms
2025/05/21 03:05:29,0,0,facebook.com.,A,0,NOERROR,qr rd ra,<nil>,78.347997ms
2025/05/21 03:05:30,0,0,instagram.com.,A,0,NOERROR,qr rd ra,<nil>,78.917258ms
2025/05/21 03:05:30,0,0,wikipedia.org.,A,0,NOERROR,qr rd ra,<nil>,78.306044ms
2025/05/21 03:05:30,0,0,x.com.,A,0,NOERROR,qr rd ra,<nil>,78.260821ms
2025/05/21 03:05:30,0,0,amazon.com.,A,0,NOERROR,qr rd ra,<nil>,78.882878ms
2025/05/21 03:05:30,0,0,tiktok.com.,A,0,NOERROR,qr rd ra,<nil>,80.203556ms
2025/05/21 03:05:30,0,0,whatsapp.com.,A,0,NOERROR,qr rd ra,<nil>,81.264847ms
2025/05/21 03:05:30,0,0,yahoo.com.,A,0,NOERROR,qr rd ra,<nil>,84.152387ms
2025/05/21 03:05:30,0,0,google.com.,A,0,NOERROR,qr rd ra,<nil>,88.927116ms
2025/05/21 03:05:30,0,0,googleusercontent.com.,A,0,NOERROR,qr rd ra,<nil>,80.213963ms
2025/05/21 03:05:30,0,0,facebook.com.,A,0,NOERROR,qr rd ra,<nil>,80.806829ms
2025/05/21 03:05:30,0,0,instagram.com.,A,0,NOERROR,qr rd ra,<nil>,78.508286ms
2025/05/21 03:05:30,0,0,wikipedia.org.,A,0,NOERROR,qr rd ra,<nil>,82.248826ms
