timestamp,worker,reqid,qname,qtype,respid,rcode,respflags,err,duration
2025/05/21 01:05:55,0,0,google.com.,A,0,NOERROR,qr rd ra,<nil>,376.716776ms
2025/05/21 01:05:55,0,0,googleusercontent.com.,A,0,NOERROR,qr rd ra,<nil>,94.709127ms
2025/05/21 01:05:55,0,0,facebook.com.,A,0,NOERROR,qr rd ra,<nil>,99.006605ms
2025/05/21 01:05:56,0,0,instagram.com.,A,0,NOERROR,qr rd ra,<nil>,283.731727ms
2025/05/21 01:05:56,0,0,wikipedia.org.,A,0,NOERROR,qr rd ra,<nil>,106.850574ms
2025/05/21 01:05:56,0,0,x.com.,A,0,NOERROR,qr rd ra,<nil>,98.200633ms
2025/05/21 01:05:56,0,0,amazon.com.,A,0,NOERROR,qr rd ra,<nil>,93.119904ms
2025/05/21 01:05:56,0,0,tiktok.com.,A,0,NOERROR,qr rd ra,<nil>,90.628191ms
2025/05/21 01:05:56,0,0,whatsapp.com.,A,0,NOERROR,qr rd ra,<nil>,297.114873ms
2025/05/21 01:05:56,0,0,yahoo.com.,A,0,NOERROR,qr rd ra,<nil>,108.285121ms
2025/05/21 01:05:57,0,0,google.com.,A,0,NOERROR,qr rd ra,<nil>,97.447836ms
2025/05/21 01:05:57,0,0,googleusercontent.com.,A,0,NOERROR,qr rd ra,<nil>,90.379774ms
2025/05/21 01:05:57,0,0,facebook.com.,A,0,NOERROR,qr rd ra,<nil>,92.655606ms
2025/05/21 01:05:57,0,0,instagram.com.,A,0,NOERROR,qr rd ra,<nil>,90.128731ms
2025/05/21 01:05:57,0,0,wikipedia.org.,A,0,NOERROR,qr rd ra,<nil>,90.954782ms
2025/05/21 01:05:57,0,0,x.com.,A,0,NOERROR,qr rd ra,<nil>,89.847664ms
2025/05/21 01:05:57,0,0,amazon.com.,A,0,NOERROR,qr rd ra,<nil>,94.287883ms
2025/05/21 01:05:57,0,0,tiktok.com.,A,0,NOERROR,qr rd ra,<nil>,92.090235ms
2025/05/21 01:05:57,0,0,whatsapp.com.,A,0,NOERROR,qr rd ra,<nil>,93.857604ms
2025/05/21 01:05:57,0,0,yahoo.com.,A,0,NOERROR,qr rd ra,<nil>,104.760618ms
2025/05/21 01:05:58,0,0,google.com.,A,0,NOERROR,qr rd ra,<nil>,103.702354ms
2025/05/21 01:05:58,0,0,googleusercontent.com.,A,0,NOERROR,qr rd ra,<nil>,99.588847ms
2025/05/21 01:05:58,0,0,facebook.com.,A,0,NOERROR,qr rd ra,<nil>,98.173641ms
2025/05/21 01:05:58,0,0,instagram.com.,A,0,NOERROR,qr rd ra,<nil>,100.619429ms
