timestamp,worker,reqid,qname,qtype,respid,rcode,respflags,err,duration
2025/05/21 01:17:34,0,6219,google.com.,A,6219,NOERROR,qr rd ra,<nil>,8.201713ms
2025/05/21 01:17:34,0,10871,googleusercontent.com.,A,10871,NOERROR,qr rd ra,<nil>,86.470744ms
2025/05/21 01:17:34,0,33484,facebook.com.,A,33484,NOERROR,qr rd ra,<nil>,2.572852ms
2025/05/21 01:17:34,0,51438,instagram.com.,A,51438,NOERROR,qr rd ra,<nil>,2.199529ms
2025/05/21 01:17:39,0,43747,x.com.,A,43747,NOERROR,qr rd ra,<nil>,11.909397ms
2025/05/21 01:17:39,0,26893,amazon.com.,A,26893,NOERROR,qr rd ra,<nil>,82.051051ms
2025/05/21 01:17:44,0,28581,whatsapp.com.,A,28581,NOERROR,qr rd ra,<nil>,108.425264ms
2025/05/21 01:17:44,0,56800,yahoo.com.,A,56800,NOERROR,qr rd ra,<nil>,86.716957ms
2025/05/21 01:17:44,0,55457,google.com.,A,55457,NOERROR,qr rd ra,<nil>,6.746468ms
2025/05/21 01:17:44,0,54694,googleusercontent.com.,A,54694,NOERROR,qr rd ra,<nil>,87.01383ms
2025/05/21 01:17:44,0,1391,facebook.com.,A,1391,NOERROR,qr rd ra,<nil>,4.064625ms
2025/05/21 01:17:44,0,36613,instagram.com.,A,36613,NOERROR,qr rd ra,<nil>,3.788132ms
2025/05/21 01:17:44,0,39880,wikipedia.org.,A,39880,NOERROR,qr rd ra,<nil>,87.928544ms
2025/05/21 01:17:44,0,38947,x.com.,A,38947,NOERROR,qr rd ra,<nil>,4.811931ms
2025/05/21 01:17:44,0,60591,amazon.com.,A,60591,NOERROR,qr rd ra,<nil>,87.806013ms
2025/05/21 01:17:44,0,43737,tiktok.com.,A,43737,NOERROR,qr rd ra,<nil>,4.815714ms
2025/05/21 01:17:44,0,52064,whatsapp.com.,A,52064,NOERROR,qr rd ra,<nil>,91.616711ms
2025/05/21 01:17:44,0,44747,yahoo.com.,A,44747,NOERROR,qr rd ra,<nil>,101.714058ms
2025/05/21 01:17:44,0,7549,google.com.,A,7549,NOERROR,qr rd ra,<nil>,18.444804ms
2025/05/21 01:17:45,0,63610,googleusercontent.com.,A,63610,NOERROR,qr rd ra,<nil>,91.186009ms
2025/05/21 01:17:45,0,4492,facebook.com.,A,4492,NOERROR,qr rd ra,<nil>,5.762013ms
2025/05/21 01:17:45,0,49534,instagram.com.,A,49534,NOERROR,qr rd ra,<nil>,5.74375ms
2025/05/21 01:17:45,0,31617,wikipedia.org.,A,31617,NOERROR,qr rd ra,<nil>,86.243676ms
2025/05/21 01:17:45,0,45160,x.com.,A,45160,NOERROR,qr rd ra,<nil>,3.142855ms
2025/05/21 01:17:50,0,19984,tiktok.com.,A,19984,NOERROR,qr rd ra,<nil>,15.278655ms
2025/05/21 01:17:50,0,23237,whatsapp.com.,A,23237,NOERROR,qr rd ra,<nil>,100.602605ms
2025/05/21 01:17:50,0,11664,yahoo.com.,A,11664,NOERROR,qr rd ra,<nil>,82.84533ms
2025/05/21 01:17:50,0,61757,google.com.,A,61757,NOERROR,qr rd ra,<nil>,2.971531ms
2025/05/21 01:17:50,0,22856,googleusercontent.com.,A,22856,NOERROR,qr rd ra,<nil>,83.307982ms
2025/05/21 01:17:50,0,22657,facebook.com.,A,22657,NOERROR,qr rd ra,<nil>,4.114972ms
