timestamp,worker,reqid,qname,qtype,respid,rcode,respflags,err,duration
2025/05/21 01:26:59,0,64371,instagram.com.,A,64371,NOERROR,qr rd ra,<nil>,16.884893ms
2025/05/21 01:26:59,0,34710,wikipedia.org.,A,34710,NOERROR,qr rd ra,<nil>,204.064895ms
2025/05/21 01:26:59,0,59643,x.com.,A,59643,NOERROR,qr rd ra,<nil>,4.815418ms
2025/05/21 01:26:59,0,31944,amazon.com.,A,31944,NOERROR,qr rd ra,<nil>,85.982516ms
2025/05/21 01:26:59,0,15700,tiktok.com.,A,15700,NOERROR,qr rd ra,<nil>,4.189253ms
2025/05/21 01:26:59,0,22948,whatsapp.com.,A,22948,NOERROR,qr rd ra,<nil>,98.99267ms
2025/05/21 01:27:09,0,13088,googleusercontent.com.,A,13088,NOERROR,qr rd ra,<nil>,102.250686ms
2025/05/21 01:27:09,0,29451,facebook.com.,A,29451,NOERROR,qr rd ra,<nil>,2.912649ms
2025/05/21 01:27:09,0,58032,instagram.com.,A,58032,NOERROR,qr rd ra,<nil>,5.150048ms
2025/05/21 01:27:15,0,26356,x.com.,A,26356,NOERROR,qr rd ra,<nil>,9.454736ms
2025/05/21 01:27:15,0,8155,amazon.com.,A,8155,NOERROR,qr rd ra,<nil>,79.944978ms
2025/05/21 01:27:15,0,46386,tiktok.com.,A,46386,NOERROR,qr rd ra,<nil>,5.450105ms
2025/05/21 01:27:15,0,14808,whatsapp.com.,A,14808,NOERROR,qr rd ra,<nil>,77.399743ms
2025/05/21 01:27:15,0,32036,yahoo.com.,A,32036,NOERROR,qr rd ra,<nil>,76.389546ms
2025/05/21 01:27:15,0,20719,google.com.,A,20719,NOERROR,qr rd ra,<nil>,2.923709ms
2025/05/21 01:27:15,0,17611,googleusercontent.com.,A,17611,NOERROR,qr rd ra,<nil>,77.789594ms
2025/05/21 01:27:15,0,11045,facebook.com.,A,11045,NOERROR,qr rd ra,<nil>,4.091379ms
2025/05/21 01:27:15,0,50282,instagram.com.,A,50282,NOERROR,qr rd ra,<nil>,3.499556ms
2025/05/21 01:27:15,0,486,wikipedia.org.,A,486,NOERROR,qr rd ra,<nil>,78.638496ms
2025/05/21 01:27:15,0,42846,x.com.,A,42846,NOERROR,qr rd ra,<nil>,2.837695ms
2025/05/21 01:27:15,0,44829,amazon.com.,A,44829,NOERROR,qr rd ra,<nil>,77.733924ms
2025/05/21 01:27:15,0,37828,tiktok.com.,A,37828,NOERROR,qr rd ra,<nil>,4.397122ms
2025/05/21 01:27:15,0,20145,whatsapp.com.,A,20145,NOERROR,qr rd ra,<nil>,77.358457ms
2025/05/21 01:27:15,0,22124,yahoo.com.,A,22124,NOERROR,qr rd ra,<nil>,81.030311ms
2025/05/21 01:27:55,0,15996,whatsapp.com.,A,15996,NOERROR,qr rd ra,<nil>,88.63023ms
2025/05/21 01:27:55,0,54693,yahoo.com.,A,54693,NOERROR,qr rd ra,<nil>,86.137554ms
2025/05/21 01:28:05,0,57491,facebook.com.,A,57491,NOERROR,qr rd ra,<nil>,12.908646ms
2025/05/21 01:28:05,0,4364,instagram.com.,A,4364,NOERROR,qr rd ra,<nil>,4.453153ms
2025/05/21 01:28:05,0,10851,wikipedia.org.,A,10851,NOERROR,qr rd ra,<nil>,85.696125ms
2025/05/21 01:28:05,0,26525,x.com.,A,26525,NOERROR,qr rd ra,<nil>,5.731325ms
2025/05/21 01:28:06,0,57003,amazon.com.,A,57003,NOERROR,qr rd ra,<nil>,84.717296ms
2025/05/21 01:28:06,0,7667,tiktok.com.,A,7667,NOERROR,qr rd ra,<nil>,5.167386ms
