timestamp,worker,reqid,qname,qtype,respid,rcode,respflags,err,duration
2025/05/21 01:10:44,0,15639,google.com.,A,15639,NOERROR,qr rd ra,<nil>,45.674355ms
2025/05/21 01:10:44,0,24989,googleusercontent.com.,A,24989,NOERROR,qr rd ra,<nil>,96.260543ms
2025/05/21 01:10:44,0,8493,facebook.com.,A,8493,NOERROR,qr rd ra,<nil>,9.285434ms
2025/05/21 01:10:44,0,24465,instagram.com.,A,24465,NOERROR,qr rd ra,<nil>,18.886708ms
2025/05/21 01:10:44,0,31903,wikipedia.org.,A,31903,NOERROR,qr rd ra,<nil>,92.280938ms
2025/05/21 01:10:44,0,34037,x.com.,A,34037,NOERROR,qr rd ra,<nil>,3.69121ms
2025/05/21 01:10:44,0,45464,amazon.com.,A,45464,NOERROR,qr rd ra,<nil>,94.932129ms
2025/05/21 01:10:44,0,42460,tiktok.com.,A,42460,NOERROR,qr rd ra,<nil>,5.627716ms
2025/05/21 01:10:45,0,43683,whatsapp.com.,A,43683,NOERROR,qr rd ra,<nil>,93.255564ms
2025/05/21 01:10:45,0,51608,yahoo.com.,A,51608,NOERROR,qr rd ra,<nil>,91.302624ms
2025/05/21 01:10:45,0,53430,google.com.,A,53430,NOERROR,qr rd ra,<nil>,5.801397ms
2025/05/21 01:10:45,0,29443,googleusercontent.com.,A,29443,NOERROR,qr rd ra,<nil>,89.94604ms
2025/05/21 01:10:45,0,4316,facebook.com.,A,4316,NOERROR,qr rd ra,<nil>,3.166426ms
2025/05/21 01:10:45,0,45036,instagram.com.,A,45036,NOERROR,qr rd ra,<nil>,3.224662ms
2025/05/21 01:10:45,0,60326,wikipedia.org.,A,60326,NOERROR,qr rd ra,<nil>,92.571883ms
2025/05/21 01:10:45,0,2921,x.com.,A,2921,NOERROR,qr rd ra,<nil>,4.3496ms
2025/05/21 01:10:45,0,10440,amazon.com.,A,10440,NOERROR,qr rd ra,<nil>,91.745311ms
2025/05/21 01:10:45,0,36226,tiktok.com.,A,36226,NOERROR,qr rd ra,<nil>,5.248068ms
2025/05/21 01:10:45,0,40356,whatsapp.com.,A,40356,NOERROR,qr rd ra,<nil>,90.920789ms
2025/05/21 01:10:45,0,22542,yahoo.com.,A,22542,NOERROR,qr rd ra,<nil>,90.382259ms
2025/05/21 01:10:45,0,50545,google.com.,A,50545,NOERROR,qr rd ra,<nil>,3.892491ms
2025/05/21 01:10:45,0,41229,googleusercontent.com.,A,41229,NOERROR,qr rd ra,<nil>,90.889825ms
2025/05/21 01:10:45,0,14564,facebook.com.,A,14564,NOERROR,qr rd ra,<nil>,3.768714ms
2025/05/21 01:10:45,0,8118,instagram.com.,A,8118,NOERROR,qr rd ra,<nil>,7.607743ms
2025/05/21 01:10:45,0,27591,wikipedia.org.,A,27591,NOERROR,qr rd ra,<nil>,95.198849ms
2025/05/21 01:10:45,0,36639,x.com.,A,36639,NOERROR,qr rd ra,<nil>,5.977898ms
2025/05/21 01:10:45,0,54126,amazon.com.,A,54126,NOERROR,qr rd ra,<nil>,92.073897ms
2025/05/21 01:10:45,0,7060,tiktok.com.,A,7060,NOERROR,qr rd ra,<nil>,3.895372ms
2025/05/21 01:10:45,0,42645,whatsapp.com.,A,42645,NOERROR,qr rd ra,<nil>,95.509147ms
2025/05/21 01:10:46,0,35363,yahoo.com.,A,35363,NOERROR,qr rd ra,<nil>,91.370032ms
2025/05/21 01:10:46,0,23975,google.com.,A,23975,NOERROR,qr rd ra,<nil>,3.774333ms
2025/05/21 01:10:46,0,17994,googleusercontent.com.,A,17994,NOERROR,qr rd ra,<nil>,91.537225ms
2025/05/21 01:10:46,0,50006,facebook.com.,A,50006,NOERROR,qr rd ra,<nil>,3.727771ms
2025/05/21 01:10:46,0,63119,instagram.com.,A,63119,NOERROR,qr rd ra,<nil>,6.028928ms
2025/05/21 01:10:46,0,35081,wikipedia.org.,A,35081,NOERROR,qr rd ra,<nil>,90.219711ms
2025/05/21 01:10:46,0,18570,x.com.,A,18570,NOERROR,qr rd ra,<nil>,3.25873ms
2025/05/21 01:10:46,0,33525,amazon.com.,A,33525,NOERROR,qr rd ra,<nil>,90.491089ms
2025/05/21 01:10:46,0,34122,tiktok.com.,A,34122,NOERROR,qr rd ra,<nil>,4.498165ms
2025/05/21 01:10:46,0,24884,whatsapp.com.,A,24884,NOERROR,qr rd ra,<nil>,95.619194ms
2025/05/21 01:10:46,0,9801,yahoo.com.,A,9801,NOERROR,qr rd ra,<nil>,93.28252ms
2025/05/21 01:10:46,0,35062,google.com.,A,35062,NOERROR,qr rd ra,<nil>,4.20935ms
2025/05/21 01:10:46,0,50108,googleusercontent.com.,A,50108,NOERROR,qr rd ra,<nil>,91.566914ms
2025/05/21 01:10:46,0,40792,facebook.com.,A,40792,NOERROR,qr rd ra,<nil>,4.958469ms
2025/05/21 01:10:46,0,48364,instagram.com.,A,48364,NOERROR,qr rd ra,<nil>,6.316097ms
2025/05/21 01:10:46,0,49608,wikipedia.org.,A,49608,NOERROR,qr rd ra,<nil>,92.608668ms
2025/05/21 01:10:46,0,35590,x.com.,A,35590,NOERROR,qr rd ra,<nil>,7.886456ms
2025/05/21 01:10:46,0,60482,amazon.com.,A,60482,NOERROR,qr rd ra,<nil>,96.388517ms
2025/05/21 01:10:46,0,41065,tiktok.com.,A,41065,NOERROR,qr rd ra,<nil>,5.054289ms
2025/05/21 01:10:46,0,24161,whatsapp.com.,A,24161,NOERROR,qr rd ra,<nil>,92.881335ms
2025/05/21 01:10:47,0,57931,yahoo.com.,A,57931,NOERROR,qr rd ra,<nil>,98.463689ms
2025/05/21 01:10:47,0,21030,google.com.,A,21030,NOERROR,qr rd ra,<nil>,5.635554ms
2025/05/21 01:10:47,0,16327,googleusercontent.com.,A,16327,NOERROR,qr rd ra,<nil>,91.596155ms
2025/05/21 01:10:47,0,31763,facebook.com.,A,31763,NOERROR,qr rd ra,<nil>,12.047373ms
2025/05/21 01:10:47,0,51731,instagram.com.,A,51731,NOERROR,qr rd ra,<nil>,12.451398ms
2025/05/21 01:10:47,0,40385,wikipedia.org.,A,40385,NOERROR,qr rd ra,<nil>,91.966166ms
