timestamp,worker,reqid,qname,qtype,respid,rcode,respflags,err,duration
2025/05/21 00:42:32,0,13353,googleusercontent.com.,A,13353,NOERROR,qr rd ra,<nil>,461.872948ms
2025/05/21 00:42:32,0,30024,facebook.com.,A,30024,NOERROR,qr rd ra,<nil>,93.043031ms
2025/05/21 00:42:32,0,47734,instagram.com.,A,47734,NOERROR,qr rd ra,<nil>,101.887722ms
2025/05/21 00:42:32,0,33481,wikipedia.org.,A,33481,NOERROR,qr rd ra,<nil>,85.995292ms
2025/05/21 00:42:32,0,53161,x.com.,A,53161,NOERROR,qr rd ra,<nil>,85.966351ms
2025/05/21 00:42:32,0,26215,amazon.com.,A,26215,NOERROR,qr rd ra,<nil>,88.087747ms
2025/05/21 00:42:34,0,18354,tiktok.com.,A,18354,NOERROR,qr rd ra,<nil>,1.755158347s
2025/05/21 00:42:34,0,7860,whatsapp.com.,A,7860,NOERROR,qr rd ra,<nil>,94.358227ms
2025/05/21 00:42:34,0,34971,yahoo.com.,A,34971,NOERROR,qr rd ra,<nil>,90.32721ms
2025/05/21 00:42:34,0,29426,google.com.,A,29426,NOERROR,qr rd ra,<nil>,95.971539ms
2025/05/21 00:42:35,0,4028,googleusercontent.com.,A,4028,NOERROR,qr rd ra,<nil>,329.890319ms
2025/05/21 00:42:35,0,47150,facebook.com.,A,47150,NOERROR,qr rd ra,<nil>,537.928096ms
2025/05/21 00:42:35,0,33913,instagram.com.,A,33913,NOERROR,qr rd ra,<nil>,87.111118ms
2025/05/21 00:42:35,0,33288,wikipedia.org.,A,33288,NOERROR,qr rd ra,<nil>,84.820799ms
2025/05/21 00:42:36,0,18731,x.com.,A,18731,NOERROR,qr rd ra,<nil>,86.377834ms
2025/05/21 00:42:36,0,5393,amazon.com.,A,5393,NOERROR,qr rd ra,<nil>,86.942993ms
2025/05/21 00:42:36,0,62897,tiktok.com.,A,62897,NOERROR,qr rd ra,<nil>,91.892488ms
2025/05/21 00:42:36,0,15362,whatsapp.com.,A,15362,NOERROR,qr rd ra,<nil>,94.723376ms
2025/05/21 00:42:36,0,7164,yahoo.com.,A,7164,NOERROR,qr rd ra,<nil>,85.714681ms
2025/05/21 00:42:36,0,10103,google.com.,A,10103,NOERROR,qr rd ra,<nil>,85.083119ms
2025/05/21 00:42:36,0,31216,googleusercontent.com.,A,31216,NOERROR,qr rd ra,<nil>,85.22593ms
2025/05/21 00:42:36,0,28907,facebook.com.,A,28907,NOERROR,qr rd ra,<nil>,85.137065ms
2025/05/21 00:42:36,0,44769,instagram.com.,A,44769,NOERROR,qr rd ra,<nil>,88.118468ms
2025/05/21 00:42:36,0,49054,wikipedia.org.,A,49054,NOERROR,qr rd ra,<nil>,86.056493ms
2025/05/21 00:42:36,0,6295,x.com.,A,6295,NOERROR,qr rd ra,<nil>,85.138224ms
2025/05/21 00:42:36,0,13912,amazon.com.,A,13912,NOERROR,qr rd ra,<nil>,85.091237ms
2025/05/21 00:42:37,0,9020,tiktok.com.,A,9020,NOERROR,qr rd ra,<nil>,85.086481ms
2025/05/21 00:42:37,0,37818,whatsapp.com.,A,37818,NOERROR,qr rd ra,<nil>,295.357438ms
2025/05/21 00:42:37,0,62868,yahoo.com.,A,62868,NOERROR,qr rd ra,<nil>,86.49641ms
2025/05/21 00:42:37,0,23439,google.com.,A,23439,NOERROR,qr rd ra,<nil>,99.018975ms
2025/05/21 00:42:37,0,9596,googleusercontent.com.,A,9596,NOERROR,qr rd ra,<nil>,88.325226ms
2025/05/21 00:42:37,0,16919,facebook.com.,A,16919,NOERROR,qr rd ra,<nil>,88.235262ms
2025/05/21 00:42:37,0,37677,instagram.com.,A,37677,NOERROR,qr rd ra,<nil>,92.330428ms
2025/05/21 00:42:37,0,29853,wikipedia.org.,A,29853,NOERROR,qr rd ra,<nil>,87.624019ms
2025/05/21 00:42:37,0,30439,x.com.,A,30439,NOERROR,qr rd ra,<nil>,85.318612ms
2025/05/21 00:42:38,0,59857,amazon.com.,A,59857,NOERROR,qr rd ra,<nil>,88.351964ms
2025/05/21 00:42:38,0,64506,tiktok.com.,A,64506,NOERROR,qr rd ra,<nil>,86.389894ms
2025/05/21 00:42:38,0,47791,whatsapp.com.,A,47791,NOERROR,qr rd ra,<nil>,436.055025ms
2025/05/21 00:42:38,0,6143,yahoo.com.,A,6143,NOERROR,qr rd ra,<nil>,91.310202ms
2025/05/21 00:42:38,0,56097,google.com.,A,56097,NOERROR,qr rd ra,<nil>,294.545538ms
