timestamp,worker,reqid,qname,qtype,respid,rcode,respflags,err,duration
2025/05/21 01:20:20,0,42355,google.com.,A,42355,NOERROR,qr rd ra,<nil>,84.856925ms
2025/05/21 01:20:20,0,53974,googleusercontent.com.,A,53974,NOERROR,qr rd ra,<nil>,87.069586ms
2025/05/21 01:20:30,0,22696,wikipedia.org.,A,22696,NOERROR,qr rd ra,<nil>,121.93667ms
2025/05/21 01:20:30,0,62129,x.com.,A,62129,NOERROR,qr rd ra,<nil>,4.631868ms
2025/05/21 01:20:30,0,27887,amazon.com.,A,27887,NOERROR,qr rd ra,<nil>,79.414004ms
2025/05/21 01:20:30,0,4161,tiktok.com.,A,4161,NOERROR,qr rd ra,<nil>,5.812658ms
2025/05/21 01:20:30,0,61782,whatsapp.com.,A,61782,NOERROR,qr rd ra,<nil>,82.315814ms
2025/05/21 01:20:30,0,39383,yahoo.com.,A,39383,NOERROR,qr rd ra,<nil>,88.284412ms
2025/05/21 01:20:30,0,47665,google.com.,A,47665,NOERROR,qr rd ra,<nil>,13.639322ms
2025/05/21 01:20:31,0,15067,googleusercontent.com.,A,15067,NOERROR,qr rd ra,<nil>,76.604997ms
2025/05/21 01:20:31,0,51261,facebook.com.,A,51261,NOERROR,qr rd ra,<nil>,3.512238ms
2025/05/21 01:20:31,0,30150,instagram.com.,A,30150,NOERROR,qr rd ra,<nil>,3.017926ms
2025/05/21 01:20:31,0,5817,wikipedia.org.,A,5817,NOERROR,qr rd ra,<nil>,77.60817ms
2025/05/21 01:20:31,0,51314,x.com.,A,51314,NOERROR,qr rd ra,<nil>,3.060995ms
2025/05/21 01:20:31,0,63152,amazon.com.,A,63152,NOERROR,qr rd ra,<nil>,77.083869ms
2025/05/21 01:20:31,0,5223,tiktok.com.,A,5223,NOERROR,qr rd ra,<nil>,3.791081ms
2025/05/21 01:20:31,0,38694,whatsapp.com.,A,38694,NOERROR,qr rd ra,<nil>,77.721614ms
2025/05/21 01:20:31,0,24551,yahoo.com.,A,24551,NOERROR,qr rd ra,<nil>,81.732917ms
2025/05/21 01:20:31,0,36292,google.com.,A,36292,NOERROR,qr rd ra,<nil>,6.548367ms
2025/05/21 01:20:31,0,50938,googleusercontent.com.,A,50938,NOERROR,qr rd ra,<nil>,77.835559ms
2025/05/21 01:20:31,0,56172,facebook.com.,A,56172,NOERROR,qr rd ra,<nil>,4.256518ms
2025/05/21 01:20:31,0,43937,instagram.com.,A,43937,NOERROR,qr rd ra,<nil>,3.557245ms
2025/05/21 01:20:31,0,35420,wikipedia.org.,A,35420,NOERROR,qr rd ra,<nil>,76.562192ms
2025/05/21 01:20:31,0,16442,x.com.,A,16442,NOERROR,qr rd ra,<nil>,3.100449ms
2025/05/21 01:20:31,0,43633,amazon.com.,A,43633,NOERROR,qr rd ra,<nil>,76.880013ms
2025/05/21 01:20:31,0,58320,tiktok.com.,A,58320,NOERROR,qr rd ra,<nil>,3.540942ms
2025/05/21 01:20:31,0,54969,whatsapp.com.,A,54969,NOERROR,qr rd ra,<nil>,77.633965ms
2025/05/21 01:20:31,0,56041,yahoo.com.,A,56041,NOERROR,qr rd ra,<nil>,80.23942ms
2025/05/21 01:20:31,0,63501,google.com.,A,63501,NOERROR,qr rd ra,<nil>,4.716004ms
2025/05/21 01:20:31,0,49347,googleusercontent.com.,A,49347,NOERROR,qr rd ra,<nil>,76.161878ms
2025/05/21 01:20:31,0,62342,facebook.com.,A,62342,NOERROR,qr rd ra,<nil>,2.615277ms
2025/05/21 01:20:31,0,29727,instagram.com.,A,29727,NOERROR,qr rd ra,<nil>,2.605176ms
2025/05/21 01:20:31,0,59007,wikipedia.org.,A,59007,NOERROR,qr rd ra,<nil>,79.816569ms
2025/05/21 01:20:31,0,59611,x.com.,A,59611,NOERROR,qr rd ra,<nil>,4.901369ms
2025/05/21 01:20:31,0,18951,amazon.com.,A,18951,NOERROR,qr rd ra,<nil>,77.491178ms
2025/05/21 01:20:32,0,50118,tiktok.com.,A,50118,NOERROR,qr rd ra,<nil>,8.646679ms
2025/05/21 01:20:32,0,57142,whatsapp.com.,A,57142,NOERROR,qr rd ra,<nil>,77.757831ms
2025/05/21 01:20:32,0,58437,yahoo.com.,A,58437,NOERROR,qr rd ra,<nil>,85.493339ms
2025/05/21 01:20:32,0,11183,google.com.,A,11183,NOERROR,qr rd ra,<nil>,5.539049ms
2025/05/21 01:20:32,0,7060,googleusercontent.com.,A,7060,NOERROR,qr rd ra,<nil>,78.499274ms
2025/05/21 01:20:32,0,45076,facebook.com.,A,45076,NOERROR,qr rd ra,<nil>,4.119043ms
2025/05/21 01:20:32,0,18399,instagram.com.,A,18399,NOERROR,qr rd ra,<nil>,3.824841ms
2025/05/21 01:20:32,0,14778,wikipedia.org.,A,14778,NOERROR,qr rd ra,<nil>,88.594725ms
2025/05/21 01:20:32,0,34229,x.com.,A,34229,NOERROR,qr rd ra,<nil>,17.135525ms
2025/05/21 01:20:32,0,50574,amazon.com.,A,50574,NOERROR,qr rd ra,<nil>,77.12085ms
2025/05/21 01:20:37,0,6896,whatsapp.com.,A,6896,NOERROR,qr rd ra,<nil>,103.505773ms
2025/05/21 01:20:37,0,20532,yahoo.com.,A,20532,NOERROR,qr rd ra,<nil>,89.582505ms
2025/05/21 01:20:37,0,61601,google.com.,A,61601,NOERROR,qr rd ra,<nil>,3.783384ms
