timestamp,worker,reqid,qname,qtype,respid,rcode,respflags,err,duration
2025/05/21 00:39:12,0,26508,google.com.,A,26508,NOERROR,qr rd ra,<nil>,830.869702ms
2025/05/21 00:39:12,0,61237,googleusercontent.com.,A,61237,NOERROR,qr rd ra,<nil>,94.904816ms
2025/05/21 00:39:12,0,25593,facebook.com.,A,25593,NOERROR,qr rd ra,<nil>,106.544503ms
2025/05/21 00:39:12,0,63759,instagram.com.,A,63759,NOERROR,qr rd ra,<nil>,101.36892ms
2025/05/21 00:39:12,0,49479,wikipedia.org.,A,49479,NOERROR,qr rd ra,<nil>,105.031601ms
2025/05/21 00:39:12,0,45785,x.com.,A,45785,NOERROR,qr rd ra,<nil>,99.343082ms
2025/05/21 00:39:12,0,55129,amazon.com.,A,55129,NOERROR,qr rd ra,<nil>,92.358194ms
2025/05/21 00:39:12,0,62225,tiktok.com.,A,62225,NOERROR,qr rd ra,<nil>,100.254009ms
2025/05/21 00:39:13,0,15146,whatsapp.com.,A,15146,NOERROR,qr rd ra,<nil>,107.080458ms
2025/05/21 00:39:13,0,65535,yahoo.com.,A,65535,NOERROR,qr rd ra,<nil>,91.581723ms
2025/05/21 00:39:13,0,10877,google.com.,A,10877,NOERROR,qr rd ra,<nil>,805.327525ms
2025/05/21 00:39:14,0,43375,googleusercontent.com.,A,43375,NOERROR,qr rd ra,<nil>,1.024771772s
2025/05/21 00:39:16,0,21497,facebook.com.,A,21497,NOERROR,qr rd ra,<nil>,1.920206402s
2025/05/21 00:39:16,0,20525,instagram.com.,A,20525,NOERROR,qr rd ra,<nil>,92.627521ms
2025/05/21 00:39:17,0,21653,wikipedia.org.,A,21653,NOERROR,qr rd ra,<nil>,92.881865ms
2025/05/21 00:39:17,0,6716,x.com.,A,6716,NOERROR,qr rd ra,<nil>,93.489268ms
2025/05/21 00:39:17,0,60339,amazon.com.,A,60339,NOERROR,qr rd ra,<nil>,95.140888ms
2025/05/21 00:39:17,0,2566,tiktok.com.,A,2566,NOERROR,qr rd ra,<nil>,92.060059ms
2025/05/21 00:39:17,0,26735,whatsapp.com.,A,26735,NOERROR,qr rd ra,<nil>,90.394209ms
2025/05/21 00:39:17,0,13111,yahoo.com.,A,13111,NOERROR,qr rd ra,<nil>,91.361983ms
2025/05/21 00:39:17,0,16061,google.com.,A,16061,NOERROR,qr rd ra,<nil>,92.832339ms
2025/05/21 00:39:17,0,58088,googleusercontent.com.,A,58088,NOERROR,qr rd ra,<nil>,92.370182ms
2025/05/21 00:39:17,0,54249,facebook.com.,A,54249,NOERROR,qr rd ra,<nil>,252.821315ms
2025/05/21 00:39:18,0,19750,instagram.com.,A,19750,NOERROR,qr rd ra,<nil>,92.801434ms
2025/05/21 00:39:18,0,11217,wikipedia.org.,A,11217,NOERROR,qr rd ra,<nil>,100.695839ms
2025/05/21 00:39:18,0,40556,x.com.,A,40556,NOERROR,qr rd ra,<nil>,96.798555ms
2025/05/21 00:39:18,0,53682,amazon.com.,A,53682,NOERROR,qr rd ra,<nil>,91.036677ms
2025/05/21 00:39:18,0,32569,tiktok.com.,A,32569,NOERROR,qr rd ra,<nil>,93.500199ms
2025/05/21 00:39:18,0,24895,whatsapp.com.,A,24895,NOERROR,qr rd ra,<nil>,93.260502ms
2025/05/21 00:39:18,0,15581,yahoo.com.,A,15581,NOERROR,qr rd ra,<nil>,92.917942ms
2025/05/21 00:39:18,0,63549,google.com.,A,63549,NOERROR,qr rd ra,<nil>,92.678036ms
2025/05/21 00:39:18,0,46276,googleusercontent.com.,A,46276,NOERROR,qr rd ra,<nil>,93.430981ms
2025/05/21 00:39:18,0,22027,facebook.com.,A,22027,NOERROR,qr rd ra,<nil>,92.272174ms
2025/05/21 00:39:19,0,49200,instagram.com.,A,49200,NOERROR,qr rd ra,<nil>,94.371223ms
2025/05/21 00:39:19,0,42149,wikipedia.org.,A,42149,NOERROR,qr rd ra,<nil>,92.515659ms
2025/05/21 00:39:19,0,45676,x.com.,A,45676,NOERROR,qr rd ra,<nil>,91.423215ms
2025/05/21 00:39:19,0,1216,amazon.com.,A,1216,NOERROR,qr rd ra,<nil>,91.408384ms
2025/05/21 00:39:19,0,26691,tiktok.com.,A,26691,NOERROR,qr rd ra,<nil>,91.537041ms
2025/05/21 00:39:19,0,23793,whatsapp.com.,A,23793,NOERROR,qr rd ra,<nil>,94.39451ms
2025/05/21 00:39:19,0,5591,yahoo.com.,A,5591,NOERROR,qr rd ra,<nil>,102.772262ms
2025/05/21 00:39:19,0,39607,google.com.,A,39607,NOERROR,qr rd ra,<nil>,91.392457ms
2025/05/21 00:39:19,0,61682,googleusercontent.com.,A,61682,NOERROR,qr rd ra,<nil>,92.909669ms
2025/05/21 00:39:19,0,3041,facebook.com.,A,3041,NOERROR,qr rd ra,<nil>,91.709798ms
2025/05/21 00:39:19,0,1313,instagram.com.,A,1313,NOERROR,qr rd ra,<nil>,97.484362ms
2025/05/21 00:39:20,0,1953,wikipedia.org.,A,1953,NOERROR,qr rd ra,<nil>,92.719094ms
2025/05/21 00:39:20,0,64087,x.com.,A,64087,NOERROR,qr rd ra,<nil>,300.290414ms
2025/05/21 00:39:20,0,14738,amazon.com.,A,14738,NOERROR,qr rd ra,<nil>,93.533134ms
2025/05/21 00:39:20,0,12359,tiktok.com.,A,12359,NOERROR,qr rd ra,<nil>,95.330008ms
2025/05/21 00:39:20,0,46663,whatsapp.com.,A,46663,NOERROR,qr rd ra,<nil>,296.877022ms
2025/05/21 00:39:20,0,53566,yahoo.com.,A,53566,NOERROR,qr rd ra,<nil>,93.327473ms
2025/05/21 00:39:21,0,45882,google.com.,A,45882,NOERROR,qr rd ra,<nil>,90.635087ms
2025/05/21 00:39:21,0,6677,googleusercontent.com.,A,6677,NOERROR,qr rd ra,<nil>,95.733065ms
2025/05/21 00:39:21,0,1123,facebook.com.,A,1123,NOERROR,qr rd ra,<nil>,92.127909ms
2025/05/21 00:39:21,0,60384,instagram.com.,A,60384,NOERROR,qr rd ra,<nil>,91.524441ms
2025/05/21 00:39:21,0,14818,wikipedia.org.,A,14818,NOERROR,qr rd ra,<nil>,92.316335ms
2025/05/21 00:39:21,0,8096,x.com.,A,8096,NOERROR,qr rd ra,<nil>,94.614464ms
2025/05/21 00:39:21,0,41296,amazon.com.,A,41296,NOERROR,qr rd ra,<nil>,101.183135ms
